dt1 dt2 dt3 dt4 controller drones queue deliveries fullTrips revenue costs penalties avgDelTime avgWaitTime fDel fRet fLaunch collisions unknown penalties rejecValue avgRejecValue potentialLost avgPotentialLost
Mar 10th 13:41:16.901 UTC 3 0 0 639 639 1678.949 3004.411 6.377211 198.7188 14.22711 1 0 90 0 0 0 0 NaN 0 NaN
Mar 10th 13:41:09.796 UTC 2 0 0 919 919 2871.531 4026.592 0 488.3539 316.7111 0 0 65 0 0 3855 723.4045 0.9382679 420.3808 0.5452409
Mar 10th 13:40:16.892 UTC 3 0 0 639 639 1678.949 3004.411 6.377211 198.7188 14.22711 1 0 90 0 0 0 0 NaN 0 NaN
Mar 10th 13:40:09.796 UTC 2 0 0 919 919 2871.531 4026.592 0 488.3539 316.7111 0 0 65 0 0 3855 723.4045 0.9382679 420.3808 0.5452409
Mar 10th 13:39:16.911 UTC 3 0 0 639 639 1678.949 3004.411 6.377211 198.7188 14.22711 1 0 90 0 0 0 0 NaN 0 NaN
Mar 10th 13:39:09.785 UTC 2 0 0 919 919 2871.531 4026.592 0 488.3539 316.7111 0 0 65 0 0 3855 723.4045 0.9382679 420.3808 0.5452409
Mar 10th 13:38:16.901 UTC 3 0 0 639 639 1678.949 3004.411 6.377211 198.7188 14.22711 1 0 90 0 0 0 0 NaN 0 NaN
Mar 10th 13:38:09.796 UTC 2 0 0 919 919 2871.531 4026.592 0 488.3539 316.7111 0 0 65 0 0 3855 723.4045 0.9382679 420.3808 0.5452409
Mar 10th 13:37:16.901 UTC 3 0 0 639 639 1678.949 3004.411 6.377211 198.7188 14.22711 1 0 90 0 0 0 0 NaN 0 NaN
Mar 10th 13:37:09.796 UTC 2 0 0 919 919 2871.531 4026.592 0 488.3539 316.7111 0 0 65 0 0 3855 723.4045 0.9382679 420.3808 0.5452409
Mar 10th 13:36:16.892 UTC 3 0 0 639 639 1678.949 3004.411 6.377211 198.7188 14.22711 1 0 90 0 0 0 0 NaN 0 NaN
Mar 10th 13:36:09.785 UTC 2 0 0 919 919 2871.531 4026.592 0 488.3539 316.7111 0 0 65 0 0 3855 723.4045 0.9382679 420.3808 0.5452409
