dt1 dt2 dt3 dt4 uw controller drones queue deliveries fullTrips revenue costs penalties avgDelTime avgWaitTime fDel fRet fLaunch collisions unknown rejecValue avgRejecValue potentialLost avgPotentialLost
Jun 18th 02:15:05.109 UTC 21 20 6 0 578 572 1586.046 2517.125 20 317.9002 137.2711 4 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:15:04.195 UTC 13 11 11 0 509 497 1321.86 2405.024 29.14525 565.8685 360.3365 5 4 12 0 7 70 42.84625 3.060447 42.84625 3.060447
Jun 18th 02:14:25.233 UTC 14 9 1 0 408 407 1010.463 1644.892 5 446.4754 278.9154 1 0 11 0 1 305 171.2378 2.807176 171.2378 2.807176
Jun 18th 02:14:19.201 UTC 8 10 14 0 656 645 1613.189 3400.437 1.174508 729.3905 516.1147 0 1 9 0 3 1070 597.769 2.793313 597.769 2.793313
Jun 18th 02:14:17.985 UTC 0 18 16 0 642 633 1669.296 3248.013 15 646.0041 440.2262 3 1 8 0 1 680 345.605 2.541213 345.605 2.541213
Jun 18th 02:14:16.131 UTC 2 5 2 0 580 577 1470.087 2814.938 21.45243 478.8666 286.8426 4 1 3 0 2 155 85.65749 2.763145 85.65749 2.763145
Jun 18th 02:14:15.628 UTC 16 13 20 44 222 209 577.0179 1081.951 11.09476 750.1937 542.6323 1 4 26 0 4 675 337.9387 2.50325 337.9387 2.50325
Jun 18th 02:14:09.392 UTC 17 2 9 0 571 562 1443.377 2447.912 0 519.1768 341.0782 0 0 7 0 2 190 105.0612 2.76477 105.0612 2.76477
Jun 18th 02:14:06.324 UTC 5 19 19 31 506 499 1265.967 2484.246 10 760.9283 567.7642 2 1 15 0 0 1265 684.1432 2.704123 684.1432 2.704123
Jun 18th 02:14:05.554 UTC 3 16 12 0 597 587 1514.686 3056.419 0 463.5768 255.8207 0 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:14:05.473 UTC 22 17 4 0 508 503 1334.703 2172.854 5 274.2941 83.33672 1 1 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:14:05.444 UTC 19 15 5 0 602 596 1705.601 2626.217 5 291.0422 117.4114 1 1 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:14:05.384 UTC 1 3 7 0 717 711 1854.153 3417.397 15 502.0179 308.4011 3 0 0 0 0 95 69.22375 3.643355 69.22375 3.643355
Jun 18th 02:14:05.110 UTC 21 20 7 0 578 571 1586.046 2512.686 20 317.9002 137.2711 4 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:14:04.196 UTC 13 11 11 0 509 497 1321.86 2405.024 29.14525 565.8685 360.3365 5 4 12 0 7 70 42.84625 3.060447 42.84625 3.060447
Jun 18th 02:13:25.244 UTC 14 9 2 0 408 406 1010.463 1640.823 5 446.4754 278.9154 1 0 11 0 1 305 171.2378 2.807176 171.2378 2.807176
Jun 18th 02:13:19.190 UTC 8 10 19 0 653 640 1602.998 3373.76 1.174508 730.1356 516.1147 0 1 9 0 3 1070 597.769 2.793313 597.769 2.793313
Jun 18th 02:13:17.995 UTC 0 18 17 0 640 632 1664.911 3242.576 15 646.4166 440.2262 3 1 8 0 1 680 345.605 2.541213 345.605 2.541213
Jun 18th 02:13:16.141 UTC 2 5 3 0 580 576 1470.087 2810.164 21.45243 478.8666 286.8426 4 1 3 0 2 155 85.65749 2.763145 85.65749 2.763145
Jun 18th 02:13:15.639 UTC 16 13 19 45 218 209 571.2499 1081.951 11.09476 743.938 540.9281 1 4 26 0 4 675 337.9387 2.50325 337.9387 2.50325
Jun 18th 02:13:09.384 UTC 17 2 11 0 571 560 1443.377 2438.154 0 519.1768 341.0782 0 0 7 0 2 190 105.0612 2.76477 105.0612 2.76477
Jun 18th 02:13:06.324 UTC 5 19 20 37 504 492 1263.717 2444.963 10 760.4899 566.2666 2 1 15 0 0 1265 684.1432 2.704123 684.1432 2.704123
Jun 18th 02:13:05.555 UTC 3 16 13 0 596 586 1511.366 3051.316 0 463.7703 255.8207 0 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:13:05.474 UTC 22 17 7 0 508 500 1334.703 2157.039 5 274.2941 83.33672 1 1 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:13:05.432 UTC 19 15 7 0 602 594 1705.601 2617.174 5 291.0422 117.4114 1 1 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:13:05.374 UTC 1 3 11 0 716 707 1852.383 3399.195 15 502.2524 308.4011 3 0 0 0 0 95 69.22375 3.643355 69.22375 3.643355
Jun 18th 02:13:05.101 UTC 21 20 9 0 578 569 1586.046 2503.582 20 317.9002 137.2711 4 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:13:04.205 UTC 13 11 11 0 505 497 1313.111 2405.024 29.14525 565.117 360.3365 5 4 12 0 7 70 42.84625 3.060447 42.84625 3.060447
Jun 18th 02:12:19.190 UTC 8 10 20 1 651 638 1598.168 3361.86 1.174508 730.4288 516.4706 0 1 9 0 3 1070 597.769 2.793313 597.769 2.793313
Jun 18th 02:12:17.995 UTC 0 18 20 2 639 627 1659.89 3217.832 15 646.5159 440.763 3 1 8 0 1 680 345.605 2.541213 345.605 2.541213
Jun 18th 02:12:16.142 UTC 2 5 5 0 579 574 1468.247 2802.368 21.45243 479.2109 286.8426 4 1 3 0 2 155 85.65749 2.763145 85.65749 2.763145
Jun 18th 02:12:09.383 UTC 17 2 12 0 568 559 1439.427 2433.747 0 520.5087 341.0782 0 0 7 0 2 190 105.0612 2.76477 105.0612 2.76477
Jun 18th 02:12:06.333 UTC 5 19 20 40 502 489 1262.205 2433.794 10 760.0814 565.3433 2 1 15 0 0 1265 684.1432 2.704123 684.1432 2.704123
Jun 18th 02:12:05.545 UTC 3 16 14 0 591 585 1502.746 3048.543 0 464.9081 255.8207 0 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:12:05.464 UTC 22 17 8 0 508 499 1334.703 2153.991 5 274.2941 83.33672 1 1 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:12:05.453 UTC 19 15 9 0 601 592 1701.619 2610.603 5 291.0569 117.4114 1 1 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:12:05.375 UTC 1 3 14 0 714 704 1845.161 3389.086 15 502.8375 308.4011 3 0 0 0 0 95 69.22375 3.643355 69.22375 3.643355
Jun 18th 02:12:05.110 UTC 21 20 14 0 574 565 1574.826 2486.94 15 318.0858 137.2711 3 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:12:04.205 UTC 13 11 17 0 503 491 1307.396 2375.094 29.14525 566.2154 360.3365 5 4 12 0 7 70 42.84625 3.060447 42.84625 3.060447
Jun 18th 02:11:19.199 UTC 8 10 20 3 649 636 1591.531 3349.75 1.174508 731.7467 517.3277 0 1 9 0 3 1070 597.769 2.793313 597.769 2.793313
Jun 18th 02:11:17.995 UTC 0 18 19 8 638 622 1658.05 3192.666 15 646.7457 442.2582 3 1 8 0 1 680 345.605 2.541213 345.605 2.541213
Jun 18th 02:11:16.132 UTC 2 5 6 0 578 573 1466.222 2799.704 21.45243 479.5107 286.8426 4 1 3 0 2 155 85.65749 2.763145 85.65749 2.763145
Jun 18th 02:11:09.383 UTC 17 2 13 0 564 558 1428.524 2430.843 0 522.4673 341.0782 0 0 7 0 2 190 105.0612 2.76477 105.0612 2.76477
Jun 18th 02:11:06.333 UTC 5 19 20 42 500 487 1251.81 2424.049 10 759.8633 564.8262 2 1 15 0 0 1265 684.1432 2.704123 684.1432 2.704123
Jun 18th 02:11:05.545 UTC 3 16 15 0 590 584 1499.067 3045.515 0 465.2699 255.8207 0 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:11:05.466 UTC 22 17 10 0 506 497 1330.143 2148.455 5 274.5428 83.33672 1 1 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:11:05.445 UTC 19 15 9 0 598 592 1691.246 2610.603 5 291.2735 117.4114 1 1 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:11:05.386 UTC 1 3 14 0 711 704 1839.851 3389.086 15 503.8684 308.4011 3 0 0 0 0 95 69.22375 3.643355 69.22375 3.643355
Jun 18th 02:11:05.111 UTC 21 20 14 0 571 565 1567.656 2486.94 15 318.5772 137.2711 3 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:11:04.196 UTC 13 11 20 1 501 487 1303.061 2354.116 29.14525 567.3585 360.6975 5 4 12 0 7 70 42.84625 3.060447 42.84625 3.060447
Jun 18th 02:10:25.233 UTC 14 9 4 0 406 404 1005.963 1633.966 5 447.4641 278.9154 1 0 11 0 1 305 171.2378 2.807176 171.2378 2.807176
Jun 18th 02:10:19.199 UTC 8 10 20 6 645 633 1582.838 3338.9 1.174508 733.9056 518.8407 0 1 9 0 3 1070 597.769 2.793313 597.769 2.793313
Jun 18th 02:10:17.985 UTC 0 18 20 10 636 619 1644.991 3178.322 15 647.3657 442.472 3 1 8 0 1 680 345.605 2.541213 345.605 2.541213
Jun 18th 02:10:16.132 UTC 2 5 6 0 577 573 1464.382 2799.704 21.45243 480.1032 286.8426 4 1 3 0 2 155 85.65749 2.763145 85.65749 2.763145
Jun 18th 02:10:09.394 UTC 17 2 15 0 561 556 1421.627 2423.746 0 524.1053 341.0782 0 0 7 0 2 190 105.0612 2.76477 105.0612 2.76477
Jun 18th 02:10:06.333 UTC 5 19 19 45 498 485 1248.25 2408.537 10 759.965 564.2133 2 1 15 0 0 1265 684.1432 2.704123 684.1432 2.704123
Jun 18th 02:10:05.555 UTC 3 16 15 0 585 584 1487.297 3045.515 0 467.4478 255.8207 0 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:10:05.477 UTC 22 17 10 0 503 497 1319.249 2148.455 5 275.0801 83.33672 1 1 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:10:05.440 UTC 19 15 11 0 593 590 1678.925 2605.577 5 292.244 117.4114 1 1 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:10:05.386 UTC 1 3 15 0 708 703 1829.062 3385.783 15 505.3884 308.4011 3 0 0 0 0 95 69.22375 3.643355 69.22375 3.643355
Jun 18th 02:10:05.101 UTC 21 20 14 0 568 565 1559.883 2486.94 15 319.3577 137.2711 3 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:10:04.199 UTC 13 11 20 2 501 486 1303.061 2349.633 29.14525 567.3585 361.0999 5 4 12 0 7 70 42.84625 3.060447 42.84625 3.060447
Jun 18th 02:09:19.188 UTC 8 10 19 7 643 633 1580.616 3338.9 1.174508 733.896 519.4573 0 1 9 0 3 1070 597.769 2.793313 597.769 2.793313
Jun 18th 02:09:17.984 UTC 0 18 20 11 632 618 1635.98 3174.372 15 649.0445 442.5075 3 1 8 0 1 680 345.605 2.541213 345.605 2.541213
Jun 18th 02:09:16.142 UTC 2 5 7 0 574 572 1449.238 2798.255 21.45243 481.7466 286.8426 4 1 3 0 2 155 85.65749 2.763145 85.65749 2.763145
Jun 18th 02:09:09.383 UTC 17 2 16 0 557 555 1404.065 2421.32 0 526.801 341.0782 0 0 7 0 2 190 105.0612 2.76477 105.0612 2.76477
Jun 18th 02:09:06.326 UTC 5 19 19 47 492 483 1227.792 2399.26 10 759.71 563.9105 2 1 15 0 0 1265 684.1432 2.704123 684.1432 2.704123
Jun 18th 02:09:05.555 UTC 3 16 15 0 585 584 1487.297 3045.515 0 467.4478 255.8207 0 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:09:05.465 UTC 22 17 10 0 499 497 1311.699 2148.455 5 275.7975 83.33672 1 1 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:09:05.433 UTC 19 15 11 0 593 590 1678.925 2605.577 5 292.244 117.4114 1 1 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:09:05.377 UTC 1 3 15 0 704 703 1823.272 3385.783 15 507.1526 308.4011 3 0 0 0 0 95 69.22375 3.643355 69.22375 3.643355
Jun 18th 02:09:05.101 UTC 21 20 13 1 565 565 1544.966 2486.94 15 320.2216 137.4289 3 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:09:04.205 UTC 13 11 20 4 498 484 1299.108 2339.648 29.14525 569.7651 362.1422 5 4 12 0 7 70 42.84625 3.060447 42.84625 3.060447
Jun 18th 02:08:19.200 UTC 8 10 20 10 641 629 1577.607 3311.342 1.174508 734.0154 521.3242 0 1 9 0 3 1070 597.769 2.793313 597.769 2.793313
Jun 18th 02:08:17.985 UTC 0 18 20 11 626 617 1617.931 3171.027 15 652.1601 442.6678 3 1 8 0 1 680 345.605 2.541213 345.605 2.541213
Jun 18th 02:08:16.141 UTC 2 5 7 1 573 571 1447.468 2796.656 21.45243 482.4742 287.3272 4 1 3 0 2 155 85.65749 2.763145 85.65749 2.763145
Jun 18th 02:08:09.382 UTC 17 2 11 3 557 555 1404.065 2421.32 0 526.801 343.843 0 0 7 0 2 190 105.0612 2.76477 105.0612 2.76477
Jun 18th 02:08:06.323 UTC 5 19 20 50 490 479 1222.343 2384.808 10 757.8472 563.6173 2 1 15 0 0 1260 681.8333 2.705688 681.8333 2.705688
Jun 18th 02:08:05.545 UTC 3 16 11 1 584 584 1483.315 3045.515 0 468.0428 257.4674 0 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:08:05.464 UTC 22 17 8 1 498 497 1308.021 2148.455 5 276.079 83.64419 1 1 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:08:05.443 UTC 19 15 8 1 591 590 1671.181 2605.577 5 292.868 117.9626 1 1 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:08:05.384 UTC 1 3 10 0 703 703 1820.572 3385.783 15 507.6798 310.4419 3 0 0 0 0 95 69.22375 3.643355 69.22375 3.643355
Jun 18th 02:08:05.111 UTC 21 20 7 4 565 565 1544.966 2486.94 15 320.2216 138.5637 3 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:08:04.205 UTC 13 11 19 5 493 482 1285.772 2328.246 29.14525 573.0949 363.8311 5 4 12 0 7 70 42.84625 3.060447 42.84625 3.060447
Jun 18th 02:07:25.233 UTC 14 9 3 0 404 404 1003.038 1633.966 5 448.9777 279.5982 1 0 11 0 1 305 171.2378 2.807176 171.2378 2.807176
Jun 18th 02:07:19.200 UTC 8 10 20 5 635 627 1563.471 3303.233 1.174508 734.8836 522.7276 0 1 9 0 3 1070 597.769 2.793313 597.769 2.793313
Jun 18th 02:07:17.995 UTC 0 18 20 6 620 617 1592.165 3171.027 15 655.924 442.6678 3 1 8 0 1 680 345.605 2.541213 345.605 2.541213
Jun 18th 02:07:16.131 UTC 2 5 5 0 572 570 1441.494 2787.677 21.45243 483.1943 288.7954 4 1 3 0 2 155 85.65749 2.763145 85.65749 2.763145
Jun 18th 02:07:09.381 UTC 17 2 6 1 556 555 1400.387 2421.32 0 527.5645 346.8095 0 0 7 0 2 190 105.0612 2.76477 105.0612 2.76477
Jun 18th 02:07:06.324 UTC 5 19 20 47 488 477 1218.691 2372.777 10 756.5067 563.631 2 1 15 0 0 1250 675.0595 2.700238 675.0595 2.700238
Jun 18th 02:07:05.555 UTC 3 16 5 0 584 584 1483.315 3045.515 0 468.0428 259.8901 0 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:07:05.465 UTC 22 17 6 0 498 496 1308.021 2138.54 5 276.079 84.09703 1 1 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:07:05.442 UTC 19 15 3 1 591 590 1671.181 2605.577 5 292.868 118.8668 1 1 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:07:05.384 UTC 1 3 5 1 703 703 1820.572 3385.783 15 507.6798 312.5577 3 0 0 0 0 95 69.22375 3.643355 69.22375 3.643355
Jun 18th 02:07:05.110 UTC 21 20 4 1 565 565 1544.966 2486.94 15 320.2216 139.2663 3 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:07:04.196 UTC 13 11 20 4 492 477 1282.093 2312.162 29.14525 573.8791 366.3011 5 4 12 0 7 70 42.84625 3.060447 42.84625 3.060447
Jun 18th 02:06:37.907 UTC 18 21 3 0 408 406 1041.809 1688.304 1.685828 451.712 275.6787 0 1 17 0 4 35 14.985 2.140714 14.985 2.140714
Jun 18th 02:06:32.130 UTC 20 4 19 1 573 564 1518.168 3208.698 0 872.8278 647.2253 0 0 11 0 0 1560 809.6965 2.595181 809.6965 2.595181
Jun 18th 02:06:25.233 UTC 14 9 0 1 404 404 1003.038 1633.966 5 448.9777 281.6027 1 0 11 0 1 305 171.2378 2.807176 171.2378 2.807176
Jun 18th 02:06:19.191 UTC 8 10 18 4 634 625 1561.836 3293.94 1.174508 735.1339 522.436 0 1 9 0 3 1070 597.769 2.793313 597.769 2.793313
Jun 18th 02:06:17.986 UTC 0 18 20 5 618 615 1588.52 3167.546 15 657.3785 443.3813 3 1 8 0 1 680 345.605 2.541213 345.605 2.541213
Jun 18th 02:06:16.131 UTC 2 5 2 0 572 569 1441.494 2778.186 21.45243 483.1943 290.7215 4 1 3 0 2 155 85.65749 2.763145 85.65749 2.763145
Jun 18th 02:06:09.389 UTC 17 2 1 0 555 555 1397.444 2421.32 0 527.1193 349.8878 0 0 7 0 2 190 105.0612 2.76477 105.0612 2.76477
Jun 18th 02:06:06.333 UTC 5 19 20 42 484 473 1210.483 2352.319 10 753.6989 563.9938 2 1 15 0 0 1250 675.0595 2.700238 675.0595 2.700238
Jun 18th 02:06:05.555 UTC 3 16 0 0 584 584 1483.315 3045.515 0 468.0428 262.025 0 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:06:05.471 UTC 22 17 1 0 498 496 1308.021 2138.54 5 276.079 84.8626 1 1 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:06:05.441 UTC 19 15 0 0 591 590 1671.181 2605.577 5 292.868 119.443 1 1 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:06:05.382 UTC 1 3 1 0 703 702 1820.572 3377.413 15 507.6798 314.6781 3 0 0 0 0 95 69.22375 3.643355 69.22375 3.643355
Jun 18th 02:06:05.110 UTC 21 20 1 0 565 565 1544.966 2486.94 15 320.2216 139.942 3 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:06:04.203 UTC 13 11 20 0 489 476 1277.733 2307.484 29.14525 576.3287 366.968 5 4 12 0 7 70 42.84625 3.060447 42.84625 3.060447
Jun 18th 02:05:37.908 UTC 18 21 2 0 408 405 1041.809 1683.087 1.685828 451.712 276.9912 0 1 17 0 4 35 14.985 2.140714 14.985 2.140714
Jun 18th 02:05:32.129 UTC 20 4 20 2 572 560 1516.398 3190.228 0 873.1373 648.2952 0 0 11 0 0 1560 809.6965 2.595181 809.6965 2.595181
Jun 18th 02:05:25.243 UTC 14 9 0 0 404 404 1003.038 1633.966 5 448.9777 281.6027 1 0 11 0 1 305 171.2378 2.807176 171.2378 2.807176
Jun 18th 02:05:19.191 UTC 8 10 19 6 634 622 1561.836 3278.712 1.174508 735.1339 522.4911 0 1 9 0 3 1070 597.769 2.793313 597.769 2.793313
Jun 18th 02:05:17.996 UTC 0 18 14 11 617 615 1587.92 3167.546 15 658.1962 446.1177 3 1 8 0 1 680 345.605 2.541213 345.605 2.541213
Jun 18th 02:05:16.141 UTC 2 5 3 0 572 568 1441.494 2769.771 21.45243 483.1943 290.7215 4 1 3 0 2 155 85.65749 2.763145 85.65749 2.763145
Jun 18th 02:05:09.390 UTC 17 2 1 0 555 555 1397.444 2421.32 0 527.1193 349.8878 0 0 7 0 2 190 105.0612 2.76477 105.0612 2.76477
Jun 18th 02:05:06.322 UTC 5 19 20 45 480 470 1201.464 2334.018 10 750.6002 562.6351 2 1 15 0 0 1250 675.0595 2.700238 675.0595 2.700238
Jun 18th 02:05:05.855 UTC 9 14 20 14 543 537 1371.529 2821.352 5 793.5738 594.0975 1 0 11 0 1 890 525.5726 2.952655 525.5726 2.952655
Jun 18th 02:05:05.545 UTC 3 16 1 0 584 583 1483.315 3035.281 0 468.0428 262.025 0 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:05:05.471 UTC 22 17 2 0 498 495 1308.021 2128.714 5 276.079 84.8626 1 1 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:05:05.452 UTC 19 15 1 0 591 589 1671.181 2597.217 5 292.868 119.443 1 1 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:05:05.371 UTC 1 3 2 0 703 701 1820.572 3369.33 15 507.6798 314.6781 3 0 0 0 0 95 69.22375 3.643355 69.22375 3.643355
Jun 18th 02:05:05.099 UTC 21 20 1 0 565 565 1544.966 2486.94 15 320.2216 139.942 3 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:05:04.202 UTC 13 11 18 3 487 475 1266.674 2303.502 29.14525 578.1684 368.7426 5 4 12 0 7 70 42.84625 3.060447 42.84625 3.060447
Jun 18th 02:04:37.920 UTC 18 21 5 0 408 402 1041.809 1669.387 1.685828 451.712 276.9912 0 1 17 0 4 35 14.985 2.140714 14.985 2.140714
Jun 18th 02:04:32.140 UTC 20 4 20 6 568 556 1502.304 3163.116 0 874.4907 648.5515 0 0 11 0 0 1560 809.6965 2.595181 809.6965 2.595181
Jun 18th 02:04:25.234 UTC 14 9 0 0 404 404 1003.038 1633.966 5 448.9777 281.6027 1 0 11 0 1 305 171.2378 2.807176 171.2378 2.807176
Jun 18th 02:04:19.201 UTC 8 10 19 8 629 620 1548.978 3268.319 1.174508 737.3895 522.7343 0 1 9 0 3 1070 597.769 2.793313 597.769 2.793313
Jun 18th 02:04:17.992 UTC 0 18 8 17 616 615 1586.12 3167.546 15 659.0888 449.4806 3 1 8 0 1 680 345.605 2.541213 345.605 2.541213
Jun 18th 02:04:16.140 UTC 2 5 4 0 572 567 1441.494 2761.895 21.45243 483.1943 290.7215 4 1 3 0 2 155 85.65749 2.763145 85.65749 2.763145
Jun 18th 02:04:09.380 UTC 17 2 1 0 555 555 1397.444 2421.32 0 527.1193 349.8878 0 0 7 0 2 190 105.0612 2.76477 105.0612 2.76477
Jun 18th 02:04:06.322 UTC 5 19 19 49 479 467 1197.482 2319.559 10 749.8824 560.0825 2 1 15 0 0 1250 675.0595 2.700238 675.0595 2.700238
Jun 18th 02:04:05.842 UTC 9 14 20 17 542 534 1369.649 2810.011 5 792.8051 592.6889 1 0 11 0 1 890 525.5726 2.952655 525.5726 2.952655
Jun 18th 02:04:05.545 UTC 3 16 1 0 584 583 1483.315 3035.281 0 468.0428 262.025 0 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:04:05.463 UTC 22 17 2 0 498 495 1308.021 2128.714 5 276.079 84.8626 1 1 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:04:05.442 UTC 19 15 1 0 591 589 1671.181 2597.217 5 292.868 119.443 1 1 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:04:05.383 UTC 1 3 4 0 703 699 1820.572 3356.467 15 507.6798 314.6781 3 0 0 0 0 95 69.22375 3.643355 69.22375 3.643355
Jun 18th 02:04:05.109 UTC 21 20 1 0 565 565 1544.966 2486.94 15 320.2216 139.942 3 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:03:37.911 UTC 18 21 6 0 408 401 1041.809 1664.703 1.685828 451.712 276.9912 0 1 17 0 4 35 14.985 2.140714 14.985 2.140714
Jun 18th 02:03:32.129 UTC 20 4 20 7 567 555 1500.495 3157.279 0 874.99 648.7071 0 0 11 0 0 1560 809.6965 2.595181 809.6965 2.595181
Jun 18th 02:03:25.233 UTC 14 9 1 0 404 403 1003.038 1627.213 5 448.9777 281.6027 1 0 11 0 1 305 171.2378 2.807176 171.2378 2.807176
Jun 18th 02:03:19.192 UTC 8 10 19 10 628 618 1546.278 3258.994 1.174508 737.8873 523.1356 0 1 9 0 3 1070 597.769 2.793313 597.769 2.793313
Jun 18th 02:03:17.981 UTC 0 18 3 23 616 614 1586.12 3159.989 15 659.0888 453.4881 3 1 8 0 1 680 345.605 2.541213 345.605 2.541213
Jun 18th 02:03:16.131 UTC 2 5 4 0 572 567 1441.494 2761.895 21.45243 483.1943 290.7215 4 1 3 0 2 155 85.65749 2.763145 85.65749 2.763145
Jun 18th 02:03:09.380 UTC 17 2 3 0 555 553 1397.444 2409.462 0 527.1193 349.8878 0 0 7 0 2 190 105.0612 2.76477 105.0612 2.76477
Jun 18th 02:03:05.840 UTC 9 14 19 22 540 530 1363.95 2781.425 5 791.4597 590.4882 1 0 11 0 1 890 525.5726 2.952655 525.5726 2.952655
Jun 18th 02:03:05.555 UTC 3 16 3 0 584 581 1483.315 3020.918 0 468.0428 262.025 0 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:03:05.461 UTC 22 17 2 0 498 495 1308.021 2128.714 5 276.079 84.8626 1 1 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:03:05.441 UTC 19 15 3 0 591 587 1671.181 2582.643 5 292.868 119.443 1 1 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:03:05.385 UTC 1 3 7 0 703 696 1820.572 3335.392 15 507.6798 314.6781 3 0 0 0 0 95 69.22375 3.643355 69.22375 3.643355
Jun 18th 02:03:05.110 UTC 21 20 1 0 565 565 1544.966 2486.94 15 320.2216 139.942 3 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:02:40.384 UTC 16 13 19 40 216 205 566.6948 1063.615 11.09476 740.2394 534.1382 1 4 25 0 4 675 337.9387 2.50325 337.9387 2.50325
Jun 18th 02:02:37.910 UTC 18 21 9 0 407 398 1040.609 1648.786 1.685828 451.938 276.9912 0 1 17 0 4 35 14.985 2.140714 14.985 2.140714
Jun 18th 02:02:32.129 UTC 20 4 18 10 562 554 1492.375 3153.81 0 876.3246 649.3859 0 0 11 0 0 1560 809.6965 2.595181 809.6965 2.595181
Jun 18th 02:02:25.233 UTC 14 9 1 0 404 403 1003.038 1627.213 5 448.9777 281.6027 1 0 11 0 1 305 171.2378 2.807176 171.2378 2.807176
Jun 18th 02:02:19.192 UTC 8 10 18 14 624 615 1534.159 3243.036 1.174508 739.9083 524.3403 0 1 9 0 3 1070 597.769 2.793313 597.769 2.793313
Jun 18th 02:02:16.141 UTC 2 5 5 0 572 566 1441.494 2755.966 21.45243 483.1943 290.7215 4 1 3 0 2 155 85.65749 2.763145 85.65749 2.763145
Jun 18th 02:02:09.392 UTC 17 2 4 0 555 552 1397.444 2403.948 0 527.1193 349.8878 0 0 7 0 2 190 105.0612 2.76477 105.0612 2.76477
Jun 18th 02:02:05.854 UTC 9 14 19 28 538 524 1361.84 2755.51 5 789.9917 585.813 1 0 11 0 1 890 525.5726 2.952655 525.5726 2.952655
Jun 18th 02:02:05.544 UTC 3 16 3 0 584 581 1483.315 3020.918 0 468.0428 262.025 0 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:02:05.474 UTC 22 17 3 0 498 494 1308.021 2123.047 5 276.079 84.8626 1 1 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:02:05.441 UTC 19 15 6 0 591 584 1671.181 2567.424 5 292.868 119.443 1 1 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:02:05.375 UTC 1 3 8 0 703 695 1820.572 3329.945 15 507.6798 314.6781 3 0 0 0 0 95 69.22375 3.643355 69.22375 3.643355
Jun 18th 02:02:05.100 UTC 21 20 1 0 565 565 1544.966 2486.94 15 320.2216 139.942 3 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 02:01:32.119 UTC 20 4 20 14 562 548 1492.375 3127.646 0 876.3246 650.4814 0 0 11 0 0 1560 809.6965 2.595181 809.6965 2.595181
Jun 18th 02:01:25.243 UTC 14 9 2 0 404 402 1003.038 1621.514 5 448.9777 281.6027 1 0 11 0 1 305 171.2378 2.807176 171.2378 2.807176
